sku_id,category,subcategory,iso_year,iso_week,units_sold,revenue,promo_flag,week_start
SKU00046,Beverages,Bottled Water,2025,24,45,62486.83,True,2025-06-09
SKU00046,Beverages,Bottled Water,2025,25,60,79727.82,True,2025-06-16
SKU00046,Beverages,Bottled Water,2025,26,57,77150.37,True,2025-06-23
SKU00046,Beverages,Bottled Water,2025,27,75,100597.3,True,2025-06-30
SKU00046,Beverages,Bottled Water,2025,28,34,42982.229999999996,True,2025-07-07
SKU00046,Beverages,Bottled Water,2025,29,51,66637.9,True,2025-07-14
SKU00046,Beverages,Bottled Water,2025,30,25,33860.81,True,2025-07-21
SKU00046,Beverages,Bottled Water,2025,31,43,59628.64,True,2025-07-28
SKU00046,Beverages,Bottled Water,2025,32,52,70705.69,True,2025-08-04
SKU00046,Beverages,Bottled Water,2025,33,81,109052.99,True,2025-08-11
SKU00046,Beverages,Bottled Water,2025,34,49,66221.7,True,2025-08-18
SKU00046,Beverages,Bottled Water,2025,35,55,74791.92,True,2025-08-25
SKU00046,Beverages,Bottled Water,2025,36,46,62921.159999999996,True,2025-09-01
SKU00046,Beverages,Bottled Water,2025,37,82,109227.73999999999,True,2025-09-08
SKU00046,Beverages,Bottled Water,2025,38,49,64674.99,True,2025-09-15
SKU00046,Beverages,Bottled Water,2025,39,49,68125.89,True,2025-09-22
SKU00046,Beverages,Bottled Water,2025,40,54,72229.35,True,2025-09-29
SKU00046,Beverages,Bottled Water,2025,41,67,89837.69,True,2025-10-06
SKU00046,Beverages,Bottled Water,2025,42,40,51496.6,True,2025-10-13
SKU00046,Beverages,Bottled Water,2025,43,71,88990.18,True,2025-10-20
SKU00046,Beverages,Bottled Water,2025,44,45,60497.7,True,2025-10-27
SKU00046,Beverages,Bottled Water,2025,45,61,81245.6,True,2025-11-03
SKU00046,Beverages,Bottled Water,2025,46,111,146258.58000000002,True,2025-11-10
SKU00046,Beverages,Bottled Water,2025,47,45,61644.4,True,2025-11-17
SKU00046,Beverages,Bottled Water,2025,48,80,106366.98,True,2025-11-24
SKU00046,Beverages,Bottled Water,2025,49,115,151156.8,True,2025-12-01
SKU00046,Beverages,Bottled Water,2025,50,120,161750.02,True,2025-12-08
SKU00046,Beverages,Bottled Water,2025,51,88,119555.81,True,2025-12-15
SKU00046,Beverages,Bottled Water,2025,52,99,134606.94,True,2025-12-22
SKU00046,Beverages,Bottled Water,2026,1,29,38464.36,True,2025-12-29
SKU00047,Personal Care,Men's Grooming,2024,1,33,7937.43,True,2024-01-01
SKU00047,Personal Care,Men's Grooming,2024,2,35,7831.63,True,2024-01-08
SKU00047,Personal Care,Men's Grooming,2024,3,46,10920.09,True,2024-01-15
SKU00047,Personal Care,Men's Grooming,2024,4,44,10658.73,True,2024-01-22
SKU00047,Personal Care,Men's Grooming,2024,5,27,6507.12,True,2024-01-29
SKU00047,Personal Care,Men's Grooming,2024,6,36,8786.97,True,2024-02-05
SKU00047,Personal Care,Men's Grooming,2024,7,80,18967.989999999998,True,2024-02-12
SKU00047,Personal Care,Men's Grooming,2024,8,60,14456.69,True,2024-02-19
SKU00047,Personal Care,Men's Grooming,2024,9,38,8859.05,True,2024-02-26
SKU00047,Personal Care,Men's Grooming,2024,10,58,14079.730000000001,True,2024-03-04
SKU00047,Personal Care,Men's Grooming,2024,11,67,15312.74,True,2024-03-11
SKU00047,Personal Care,Men's Grooming,2024,12,44,10483.57,True,2024-03-18
SKU00047,Personal Care,Men's Grooming,2024,13,68,16010.09,True,2024-03-25
SKU00047,Personal Care,Men's Grooming,2024,14,68,15646.04,True,2024-04-01
SKU00047,Personal Care,Men's Grooming,2024,15,24,5704.84,True,2024-04-08
SKU00047,Personal Care,Men's Grooming,2024,16,66,15662.99,True,2024-04-15
SKU00047,Personal Care,Men's Grooming,2024,17,40,9684.59,True,2024-04-22
SKU00047,Personal Care,Men's Grooming,2024,18,54,12699.710000000001,True,2024-04-29
SKU00047,Personal Care,Men's Grooming,2024,19,52,12870.91,True,2024-05-06
SKU00047,Personal Care,Men's Grooming,2024,20,40,9425.43,True,2024-05-13
SKU00047,Personal Care,Men's Grooming,2024,21,72,16353.93,True,2024-05-20
SKU00047,Personal Care,Men's Grooming,2024,22,64,15500.04,True,2024-05-27
SKU00047,Personal Care,Men's Grooming,2024,23,44,10350.91,True,2024-06-03
SKU00047,Personal Care,Men's Grooming,2024,24,60,15000.939999999999,True,2024-06-10
SKU00047,Personal Care,Men's Grooming,2024,25,67,15704.44,True,2024-06-17
SKU00047,Personal Care,Men's Grooming,2024,26,47,10686.1,True,2024-06-24
SKU00047,Personal Care,Men's Grooming,2024,27,81,19385.420000000002,True,2024-07-01
SKU00047,Personal Care,Men's Grooming,2024,28,66,15410.050000000001,True,2024-07-08
SKU00047,Personal Care,Men's Grooming,2024,29,66,16045.54,True,2024-07-15
SKU00047,Personal Care,Men's Grooming,2024,30,71,17046.37,True,2024-07-22
SKU00047,Personal Care,Men's Grooming,2024,31,40,9389.93,True,2024-07-29
SKU00047,Personal Care,Men's Grooming,2024,32,55,12910.4,True,2024-08-05
SKU00047,Personal Care,Men's Grooming,2024,33,49,12222.279999999999,True,2024-08-12
SKU00047,Personal Care,Men's Grooming,2024,34,55,13256.77,True,2024-08-19
SKU00047,Personal Care,Men's Grooming,2024,35,60,14223.57,True,2024-08-26
SKU00047,Personal Care,Men's Grooming,2024,36,48,11277.21,True,2024-09-02
SKU00047,Personal Care,Men's Grooming,2024,37,54,12749.72,True,2024-09-09
SKU00047,Personal Care,Men's Grooming,2024,38,73,17464.34,True,2024-09-16
SKU00047,Personal Care,Men's Grooming,2024,39,52,12791.72,True,2024-09-23
SKU00047,Personal Care,Men's Grooming,2024,40,43,10393.64,True,2024-09-30
SKU00047,Personal Care,Men's Grooming,2024,41,45,10429.74,True,2024-10-07
SKU00047,Personal Care,Men's Grooming,2024,42,58,13600.75,True,2024-10-14
SKU00047,Personal Care,Men's Grooming,2024,43,46,10833.32,True,2024-10-21
SKU00047,Personal Care,Men's Grooming,2024,44,55,13041.26,True,2024-10-28
SKU00047,Personal Care,Men's Grooming,2024,45,106,25118.52,True,2024-11-04
SKU00047,Personal Care,Men's Grooming,2024,46,111,26501.97,True,2024-11-11
SKU00047,Personal Care,Men's Grooming,2024,47,98,23239.17,True,2024-11-18
SKU00047,Personal Care,Men's Grooming,2024,48,95,22800.96,True,2024-11-25
SKU00047,Personal Care,Men's Grooming,2024,49,87,20605.010000000002,True,2024-12-02
SKU00047,Personal Care,Men's Grooming,2024,50,121,28968.190000000002,True,2024-12-09
SKU00047,Personal Care,Men's Grooming,2024,51,60,14543.68,True,2024-12-16
SKU00047,Personal Care,Men's Grooming,2024,52,72,17529.44,True,2024-12-23
SKU00047,Personal Care,Men's Grooming,2025,1,72,16960.6,True,2024-12-30
SKU00047,Personal Care,Men's Grooming,2025,2,50,11973.0,True,2025-01-06
SKU00047,Personal Care,Men's Grooming,2025,3,39,9289.53,True,2025-01-13
SKU00047,Personal Care,Men's Grooming,2025,4,60,13085.69,True,2025-01-20
SKU00047,Personal Care,Men's Grooming,2025,5,47,10915.39,True,2025-01-27
SKU00047,Personal Care,Men's Grooming,2025,6,27,6362.76,True,2025-02-03
SKU00047,Personal Care,Men's Grooming,2025,7,33,8141.099999999999,True,2025-02-10
SKU00047,Personal Care,Men's Grooming,2025,8,47,11355.5,True,2025-02-17
SKU00047,Personal Care,Men's Grooming,2025,9,52,12240.92,True,2025-02-24
SKU00047,Personal Care,Men's Grooming,2025,10,44,10633.94,True,2025-03-03
SKU00047,Personal Care,Men's Grooming,2025,11,46,11269.23,True,2025-03-10
SKU00047,Personal Care,Men's Grooming,2025,12,45,10944.8,True,2025-03-17
SKU00047,Personal Care,Men's Grooming,2025,13,61,14205.68,True,2025-03-24
SKU00047,Personal Care,Men's Grooming,2025,14,43,10327.69,True,2025-03-31
SKU00047,Personal Care,Men's Grooming,2025,15,29,7009.82,True,2025-04-07
SKU00047,Personal Care,Men's Grooming,2025,16,70,16433.72,True,2025-04-14
SKU00047,Personal Care,Men's Grooming,2025,17,62,14786.79,True,2025-04-21
SKU00047,Personal Care,Men's Grooming,2025,18,37,9121.560000000001,False,2025-04-28
SKU00047,Personal Care,Men's Grooming,2025,19,53,12324.9,True,2025-05-05
SKU00047,Personal Care,Men's Grooming,2025,20,70,16752.85,True,2025-05-12
SKU00047,Personal Care,Men's Grooming,2025,21,73,17485.38,True,2025-05-19
SKU00047,Personal Care,Men's Grooming,2025,22,29,7217.74,True,2025-05-26
SKU00047,Personal Care,Men's Grooming,2025,23,74,17145.96,True,2025-06-02
SKU00047,Personal Care,Men's Grooming,2025,24,50,12389.75,True,2025-06-09
SKU00047,Personal Care,Men's Grooming,2025,25,40,9803.810000000001,True,2025-06-16
SKU00047,Personal Care,Men's Grooming,2025,26,36,8457.39,True,2025-06-23
SKU00047,Personal Care,Men's Grooming,2025,27,57,14366.029999999999,True,2025-06-30
SKU00047,Personal Care,Men's Grooming,2025,28,68,16100.810000000001,True,2025-07-07
SKU00047,Personal Care,Men's Grooming,2025,29,39,9414.3,True,2025-07-14
SKU00047,Personal Care,Men's Grooming,2025,30,27,6534.7300000000005,True,2025-07-21
SKU00047,Personal Care,Men's Grooming,2025,31,44,10068.91,True,2025-07-28
SKU00047,Personal Care,Men's Grooming,2025,32,35,7825.62,True,2025-08-04
SKU00047,Personal Care,Men's Grooming,2025,33,46,10890.99,True,2025-08-11
SKU00047,Personal Care,Men's Grooming,2025,34,26,6143.2,True,2025-08-18
SKU00047,Personal Care,Men's Grooming,2025,35,39,9576.490000000002,True,2025-08-25
SKU00047,Personal Care,Men's Grooming,2025,36,36,8150.08,True,2025-09-01
SKU00047,Personal Care,Men's Grooming,2025,37,57,13068.8,True,2025-09-08
SKU00047,Personal Care,Men's Grooming,2025,38,67,15978.470000000001,True,2025-09-15
SKU00047,Personal Care,Men's Grooming,2025,39,34,8413.09,True,2025-09-22
SKU00047,Personal Care,Men's Grooming,2025,40,92,21385.14,True,2025-09-29
SKU00047,Personal Care,Men's Grooming,2025,41,53,12368.98,True,2025-10-06
SKU00047,Personal Care,Men's Grooming,2025,42,49,11315.13,True,2025-10-13
SKU00047,Personal Care,Men's Grooming,2025,43,73,17420.98,True,2025-10-20
SKU00047,Personal Care,Men's Grooming,2025,44,45,11202.86,True,2025-10-27
SKU00047,Personal Care,Men's Grooming,2025,45,74,17388.510000000002,True,2025-11-03
SKU00047,Personal Care,Men's Grooming,2025,46,102,24560.97,True,2025-11-10
SKU00047,Personal Care,Men's Grooming,2025,47,130,30702.59,True,2025-11-17
SKU00047,Personal Care,Men's Grooming,2025,48,80,19194.54,True,2025-11-24
SKU00047,Personal Care,Men's Grooming,2025,49,99,23645.43,True,2025-12-01
SKU00047,Personal Care,Men's Grooming,2025,50,109,25792.44,True,2025-12-08
SKU00047,Personal Care,Men's Grooming,2025,51,63,14323.2,True,2025-12-15
SKU00047,Personal Care,Men's Grooming,2025,52,84,19576.02,True,2025-12-22
SKU00047,Personal Care,Men's Grooming,2026,1,54,12715.25,True,2025-12-29
SKU00048,Beverages,Energy Drinks,2024,1,60,55447.72,False,2024-01-01
SKU00048,Beverages,Energy Drinks,2024,2,43,38913.649999999994,True,2024-01-08
SKU00048,Beverages,Energy Drinks,2024,3,49,44067.57,True,2024-01-15
SKU00048,Beverages,Energy Drinks,2024,4,46,40937.35,True,2024-01-22
SKU00048,Beverages,Energy Drinks,2024,5,80,69713.23,True,2024-01-29
SKU00048,Beverages,Energy Drinks,2024,6,58,48341.62,True,2024-02-05
SKU00048,Beverages,Energy Drinks,2024,7,61,56155.090000000004,True,2024-02-12
SKU00048,Beverages,Energy Drinks,2024,8,31,27842.760000000002,True,2024-02-19
SKU00048,Beverages,Energy Drinks,2024,9,63,54280.61,True,2024-02-26
SKU00048,Beverages,Energy Drinks,2024,10,43,39089.45,True,2024-03-04
SKU00048,Beverages,Energy Drinks,2024,11,21,18514.83,True,2024-03-11
SKU00048,Beverages,Energy Drinks,2024,12,67,61205.96,True,2024-03-18
SKU00048,Beverages,Energy Drinks,2024,13,19,16394.69,True,2024-03-25
SKU00048,Beverages,Energy Drinks,2024,14,63,56996.21,True,2024-04-01
SKU00048,Beverages,Energy Drinks,2024,15,82,71558.72,True,2024-04-08
SKU00048,Beverages,Energy Drinks,2024,16,46,40537.350000000006,True,2024-04-15
SKU00048,Beverages,Energy Drinks,2024,17,50,44135.85,True,2024-04-22
SKU00048,Beverages,Energy Drinks,2024,18,39,34312.69,True,2024-04-29
SKU00048,Beverages,Energy Drinks,2024,19,62,54843.76,True,2024-05-06
SKU00048,Beverages,Energy Drinks,2024,20,48,44845.76,True,2024-05-13
SKU00048,Beverages,Energy Drinks,2024,21,64,58200.45,True,2024-05-20
SKU00048,Beverages,Energy Drinks,2024,22,61,54124.03,True,2024-05-27
SKU00048,Beverages,Energy Drinks,2024,23,63,54327.1,True,2024-06-03
SKU00048,Beverages,Energy Drinks,2024,24,68,59478.61,True,2024-06-10
SKU00048,Beverages,Energy Drinks,2024,25,26,24395.78,True,2024-06-17
SKU00048,Beverages,Energy Drinks,2024,26,57,51165.5,True,2024-06-24
SKU00048,Beverages,Energy Drinks,2024,27,60,53974.99,True,2024-07-01
SKU00048,Beverages,Energy Drinks,2024,28,44,37974.38,True,2024-07-08
SKU00048,Beverages,Energy Drinks,2024,29,68,58818.350000000006,True,2024-07-15
SKU00048,Beverages,Energy Drinks,2024,30,57,49230.76,True,2024-07-22
SKU00048,Beverages,Energy Drinks,2024,31,59,53580.99,True,2024-07-29
SKU00048,Beverages,Energy Drinks,2024,32,47,42171.03,True,2024-08-05
SKU00048,Beverages,Energy Drinks,2024,33,53,45037.73,True,2024-08-12
SKU00048,Beverages,Energy Drinks,2024,34,48,43076.72,True,2024-08-19
SKU00048,Beverages,Energy Drinks,2024,35,47,42505.93,True,2024-08-26
SKU00048,Beverages,Energy Drinks,2024,36,37,33487.5,True,2024-09-02
SKU00048,Beverages,Energy Drinks,2024,37,72,63260.49,True,2024-09-09
SKU00048,Beverages,Energy Drinks,2024,38,41,37309.99,True,2024-09-16
SKU00048,Beverages,Energy Drinks,2024,39,62,52802.31,True,2024-09-23
SKU00048,Beverages,Energy Drinks,2024,40,68,61958.19,True,2024-09-30
SKU00048,Beverages,Energy Drinks,2024,41,41,35810.020000000004,True,2024-10-07
SKU00048,Beverages,Energy Drinks,2024,42,40,37057.840000000004,True,2024-10-14
SKU00048,Beverages,Energy Drinks,2024,43,49,42476.84,True,2024-10-21
SKU00048,Beverages,Energy Drinks,2024,44,85,76368.45,True,2024-10-28
SKU00048,Beverages,Energy Drinks,2024,45,72,63679.65,True,2024-11-04
SKU00048,Beverages,Energy Drinks,2024,46,93,80659.25,True,2024-11-11
SKU00048,Beverages,Energy Drinks,2024,47,114,101531.22,True,2024-11-18
SKU00048,Beverages,Energy Drinks,2024,48,83,75945.03,True,2024-11-25
SKU00048,Beverages,Energy Drinks,2024,49,92,82281.58,True,2024-12-02
SKU00048,Beverages,Energy Drinks,2024,50,82,71711.65,True,2024-12-09
SKU00048,Beverages,Energy Drinks,2024,51,58,50238.77,True,2024-12-16
SKU00048,Beverages,Energy Drinks,2024,52,60,52787.46,True,2024-12-23
SKU00048,Beverages,Energy Drinks,2025,1,59,52065.76,True,2024-12-30
SKU00048,Beverages,Energy Drinks,2025,2,62,56378.18,True,2025-01-06
SKU00048,Beverages,Energy Drinks,2025,3,70,64861.69,True,2025-01-13
SKU00048,Beverages,Energy Drinks,2025,4,30,26821.36,True,2025-01-20
SKU00048,Beverages,Energy Drinks,2025,5,75,66594.39,True,2025-01-27
SKU00048,Beverages,Energy Drinks,2025,6,54,48582.68,True,2025-02-03
SKU00048,Beverages,Energy Drinks,2025,7,51,45650.68,True,2025-02-10
SKU00048,Beverages,Energy Drinks,2025,8,23,20776.98,True,2025-02-17
SKU00048,Beverages,Energy Drinks,2025,9,15,13618.19,True,2025-02-24
SKU00048,Beverages,Energy Drinks,2025,10,33,29330.43,True,2025-03-03
SKU00048,Beverages,Energy Drinks,2025,11,64,57204.369999999995,True,2025-03-10
SKU00048,Beverages,Energy Drinks,2025,12,93,81554.16,True,2025-03-17
SKU00048,Beverages,Energy Drinks,2025,13,43,37782.35,True,2025-03-24
SKU00048,Beverages,Energy Drinks,2025,14,95,82325.53,True,2025-03-31
SKU00048,Beverages,Energy Drinks,2025,15,45,39640.72,True,2025-04-07
SKU00048,Beverages,Energy Drinks,2025,16,66,58379.09,True,2025-04-14
SKU00048,Beverages,Energy Drinks,2025,17,64,56643.6,True,2025-04-21
SKU00048,Beverages,Energy Drinks,2025,18,75,64317.38,True,2025-04-28
SKU00048,Beverages,Energy Drinks,2025,19,56,50183.78,True,2025-05-05
SKU00048,Beverages,Energy Drinks,2025,20,50,43931.87,True,2025-05-12
SKU00048,Beverages,Energy Drinks,2025,21,37,31325.02,True,2025-05-19
SKU00048,Beverages,Energy Drinks,2025,22,48,42010.93,True,2025-05-26
SKU00048,Beverages,Energy Drinks,2025,23,66,59113.11,True,2025-06-02
SKU00048,Beverages,Energy Drinks,2025,24,53,45919.46,True,2025-06-09
SKU00048,Beverages,Energy Drinks,2025,25,64,55268.26,True,2025-06-16
SKU00048,Beverages,Energy Drinks,2025,26,56,48818.07,True,2025-06-23
SKU00048,Beverages,Energy Drinks,2025,27,43,37030.59,True,2025-06-30
SKU00048,Beverages,Energy Drinks,2025,28,33,30428.74,True,2025-07-07
SKU00048,Beverages,Energy Drinks,2025,29,48,41947.28999999999,True,2025-07-14
SKU00048,Beverages,Energy Drinks,2025,30,30,26360.000000000004,True,2025-07-21
SKU00048,Beverages,Energy Drinks,2025,31,39,33962.33,True,2025-07-28
SKU00048,Beverages,Energy Drinks,2025,32,86,74268.52,True,2025-08-04
SKU00048,Beverages,Energy Drinks,2025,33,42,37957.72,True,2025-08-11
SKU00048,Beverages,Energy Drinks,2025,34,91,80206.55,True,2025-08-18
SKU00048,Beverages,Energy Drinks,2025,35,38,32629.47,True,2025-08-25
SKU00048,Beverages,Energy Drinks,2025,36,66,57403.16,True,2025-09-01
SKU00048,Beverages,Energy Drinks,2025,37,45,39626.78,True,2025-09-08
SKU00048,Beverages,Energy Drinks,2025,38,51,44241.99,True,2025-09-15
SKU00048,Beverages,Energy Drinks,2025,39,57,47525.81,True,2025-09-22
SKU00048,Beverages,Energy Drinks,2025,40,42,37422.479999999996,True,2025-09-29
SKU00048,Beverages,Energy Drinks,2025,41,38,34694.86,True,2025-10-06
SKU00048,Beverages,Energy Drinks,2025,42,71,64461.5,True,2025-10-13
SKU00048,Beverages,Energy Drinks,2025,43,57,49751.06,True,2025-10-20
SKU00048,Beverages,Energy Drinks,2025,44,47,42042.009999999995,True,2025-10-27
SKU00048,Beverages,Energy Drinks,2025,45,83,72963.17,True,2025-11-03
SKU00048,Beverages,Energy Drinks,2025,46,92,83515.41,True,2025-11-10
SKU00048,Beverages,Energy Drinks,2025,47,125,110912.74,True,2025-11-17
SKU00048,Beverages,Energy Drinks,2025,48,101,86462.05,True,2025-11-24
SKU00048,Beverages,Energy Drinks,2025,49,87,78795.95,True,2025-12-01
SKU00048,Beverages,Energy Drinks,2025,50,96,84771.06999999999,True,2025-12-08
SKU00048,Beverages,Energy Drinks,2025,51,67,61043.950000000004,True,2025-12-15
SKU00048,Beverages,Energy Drinks,2025,52,71,61246.399999999994,True,2025-12-22
SKU00048,Beverages,Energy Drinks,2026,1,21,18397.68,True,2025-12-29
SKU00049,Personal Care,Oral Care,2024,1,44,23549.42,True,2024-01-01
SKU00049,Personal Care,Oral Care,2024,2,68,35804.25,True,2024-01-08
SKU00049,Personal Care,Oral Care,2024,3,20,10993.89,True,2024-01-15
SKU00049,Personal Care,Oral Care,2024,4,49,26693.07,True,2024-01-22
SKU00049,Personal Care,Oral Care,2024,5,43,23010.760000000002,True,2024-01-29
SKU00049,Personal Care,Oral Care,2024,6,69,38004.28,True,2024-02-05
SKU00049,Personal Care,Oral Care,2024,7,66,36952.2,True,2024-02-12
SKU00049,Personal Care,Oral Care,2024,8,47,22867.010000000002,True,2024-02-19
SKU00049,Personal Care,Oral Care,2024,9,52,28531.23,True,2024-02-26
SKU00049,Personal Care,Oral Care,2024,10,59,31096.6,True,2024-03-04
SKU00049,Personal Care,Oral Care,2024,11,43,22596.05,True,2024-03-11
SKU00049,Personal Care,Oral Care,2024,12,76,41530.89,True,2024-03-18
SKU00049,Personal Care,Oral Care,2024,13,55,29419.059999999998,True,2024-03-25
SKU00049,Personal Care,Oral Care,2024,14,74,40749.24,True,2024-04-01
SKU00049,Personal Care,Oral Care,2024,15,59,30521.54,True,2024-04-08
SKU00049,Personal Care,Oral Care,2024,16,36,18164.48,True,2024-04-15
SKU00049,Personal Care,Oral Care,2024,17,85,44702.91,True,2024-04-22
SKU00049,Personal Care,Oral Care,2024,18,69,36743.18,True,2024-04-29
SKU00049,Personal Care,Oral Care,2024,19,74,38548.24,True,2024-05-06
SKU00049,Personal Care,Oral Care,2024,20,66,36220.06,True,2024-05-13
SKU00049,Personal Care,Oral Care,2024,21,59,32458.27,True,2024-05-20
SKU00049,Personal Care,Oral Care,2024,22,42,23702.88,True,2024-05-27
SKU00049,Personal Care,Oral Care,2024,23,46,24396.03,True,2024-06-03
SKU00049,Personal Care,Oral Care,2024,24,74,38775.34,True,2024-06-10
SKU00049,Personal Care,Oral Care,2024,25,46,24209.440000000002,True,2024-06-17
SKU00049,Personal Care,Oral Care,2024,26,55,28402.95,True,2024-06-24
SKU00049,Personal Care,Oral Care,2024,27,76,41417.62,True,2024-07-01
SKU00049,Personal Care,Oral Care,2024,28,55,29634.7,True,2024-07-08
SKU00049,Personal Care,Oral Care,2024,29,40,20882.61,True,2024-07-15
SKU00049,Personal Care,Oral Care,2024,30,48,24805.63,True,2024-07-22
SKU00049,Personal Care,Oral Care,2024,31,26,13397.64,True,2024-07-29
SKU00049,Personal Care,Oral Care,2024,32,60,32228.0,True,2024-08-05
SKU00049,Personal Care,Oral Care,2024,33,56,31182.84,True,2024-08-12
SKU00049,Personal Care,Oral Care,2024,34,43,22774.72,True,2024-08-19
SKU00049,Personal Care,Oral Care,2024,35,56,30749.0,True,2024-08-26
SKU00049,Personal Care,Oral Care,2024,36,59,32276.43,True,2024-09-02
SKU00049,Personal Care,Oral Care,2024,37,58,31364.93,True,2024-09-09
SKU00049,Personal Care,Oral Care,2024,38,77,41253.22,True,2024-09-16
SKU00049,Personal Care,Oral Care,2024,39,56,30159.04,True,2024-09-23
SKU00049,Personal Care,Oral Care,2024,40,73,38450.16,True,2024-09-30
SKU00049,Personal Care,Oral Care,2024,41,36,19107.010000000002,True,2024-10-07
SKU00049,Personal Care,Oral Care,2024,42,77,40136.4,True,2024-10-14
SKU00049,Personal Care,Oral Care,2024,43,50,25539.05,True,2024-10-21
SKU00049,Personal Care,Oral Care,2024,44,89,46311.71,True,2024-10-28
SKU00049,Personal Care,Oral Care,2024,45,108,58134.83,True,2024-11-04
SKU00049,Personal Care,Oral Care,2024,46,127,68511.15,True,2024-11-11
SKU00049,Personal Care,Oral Care,2024,47,99,52658.7,True,2024-11-18
SKU00049,Personal Care,Oral Care,2024,48,91,47093.22,True,2024-11-25
SKU00049,Personal Care,Oral Care,2024,49,80,43609.26,True,2024-12-02
SKU00049,Personal Care,Oral Care,2024,50,72,39044.24,True,2024-12-09
SKU00049,Personal Care,Oral Care,2024,51,52,26756.620000000003,True,2024-12-16
SKU00049,Personal Care,Oral Care,2024,52,85,46467.869999999995,True,2024-12-23
SKU00049,Personal Care,Oral Care,2025,1,52,28309.95,True,2024-12-30
SKU00049,Personal Care,Oral Care,2025,2,61,33869.46,True,2025-01-06
SKU00049,Personal Care,Oral Care,2025,3,23,12005.67,True,2025-01-13
SKU00049,Personal Care,Oral Care,2025,4,49,26247.440000000002,True,2025-01-20
SKU00049,Personal Care,Oral Care,2025,5,27,14722.24,True,2025-01-27
SKU00049,Personal Care,Oral Care,2025,6,42,22965.190000000002,True,2025-02-03
SKU00049,Personal Care,Oral Care,2025,7,61,33290.43,True,2025-02-10
SKU00049,Personal Care,Oral Care,2025,8,47,26114.08,True,2025-02-17
SKU00049,Personal Care,Oral Care,2025,9,64,34422.22,True,2025-02-24
SKU00049,Personal Care,Oral Care,2025,10,50,24927.86,True,2025-03-03
SKU00049,Personal Care,Oral Care,2025,11,40,21961.82,True,2025-03-10
SKU00049,Personal Care,Oral Care,2025,12,55,29093.27,True,2025-03-17
SKU00049,Personal Care,Oral Care,2025,13,62,33133.03,True,2025-03-24
SKU00049,Personal Care,Oral Care,2025,14,59,31987.260000000002,True,2025-03-31
SKU00049,Personal Care,Oral Care,2025,15,40,21333.35,True,2025-04-07
SKU00049,Personal Care,Oral Care,2025,16,40,22247.69,True,2025-04-14
SKU00049,Personal Care,Oral Care,2025,17,42,22334.940000000002,True,2025-04-21
SKU00049,Personal Care,Oral Care,2025,18,81,43632.06,True,2025-04-28
SKU00049,Personal Care,Oral Care,2025,19,89,49213.75,True,2025-05-05
SKU00049,Personal Care,Oral Care,2025,20,69,37720.72,True,2025-05-12
SKU00049,Personal Care,Oral Care,2025,21,37,19895.559999999998,True,2025-05-19
SKU00049,Personal Care,Oral Care,2025,22,65,35712.18,True,2025-05-26
SKU00049,Personal Care,Oral Care,2025,23,53,28225.92,True,2025-06-02
SKU00049,Personal Care,Oral Care,2025,24,51,27850.35,True,2025-06-09
SKU00049,Personal Care,Oral Care,2025,25,94,50966.229999999996,True,2025-06-16
SKU00049,Personal Care,Oral Care,2025,26,30,16257.8,True,2025-06-23
SKU00049,Personal Care,Oral Care,2025,27,47,26177.82,True,2025-06-30
SKU00049,Personal Care,Oral Care,2025,28,64,35220.86,True,2025-07-07
SKU00049,Personal Care,Oral Care,2025,29,64,34052.89,True,2025-07-14
SKU00049,Personal Care,Oral Care,2025,30,44,22926.120000000003,True,2025-07-21
SKU00049,Personal Care,Oral Care,2025,31,35,17885.140000000003,True,2025-07-28
SKU00049,Personal Care,Oral Care,2025,32,43,23030.59,True,2025-08-04
SKU00049,Personal Care,Oral Care,2025,33,84,46188.95,True,2025-08-11
SKU00049,Personal Care,Oral Care,2025,34,80,43479.97,True,2025-08-18
SKU00049,Personal Care,Oral Care,2025,35,62,33173.19,True,2025-08-25
SKU00049,Personal Care,Oral Care,2025,36,60,31760.7,True,2025-09-01
SKU00049,Personal Care,Oral Care,2025,37,69,35718.79,True,2025-09-08
SKU00049,Personal Care,Oral Care,2025,38,68,37653.63,True,2025-09-15
SKU00049,Personal Care,Oral Care,2025,39,56,31090.01,True,2025-09-22
SKU00049,Personal Care,Oral Care,2025,40,37,19862.07,True,2025-09-29
SKU00049,Personal Care,Oral Care,2025,41,49,27216.16,True,2025-10-06
SKU00049,Personal Care,Oral Care,2025,42,52,28653.449999999997,True,2025-10-13
SKU00049,Personal Care,Oral Care,2025,43,67,37156.79,True,2025-10-20
SKU00049,Personal Care,Oral Care,2025,44,100,54053.08,True,2025-10-27
SKU00049,Personal Care,Oral Care,2025,45,81,44059.55,True,2025-11-03
SKU00049,Personal Care,Oral Care,2025,46,124,66784.98,True,2025-11-10
SKU00049,Personal Care,Oral Care,2025,47,76,41394.56,True,2025-11-17
SKU00049,Personal Care,Oral Care,2025,48,127,68472.55,True,2025-11-24
SKU00049,Personal Care,Oral Care,2025,49,67,36363.91,True,2025-12-01
SKU00049,Personal Care,Oral Care,2025,50,92,50369.350000000006,True,2025-12-08
SKU00049,Personal Care,Oral Care,2025,51,70,38266.51,True,2025-12-15
SKU00049,Personal Care,Oral Care,2025,52,68,37653.369999999995,True,2025-12-22
SKU00049,Personal Care,Oral Care,2026,1,65,36151.93,True,2025-12-29
