sku_id,forecast_horizon_units,stock_on_hand,reorder_point,safety_stock,n_stores_carrying,last_restock_date,category,subcategory,unit_price,list_price,weekly_avg_forecast,weeks_of_cover,stockout_risk,overstock_risk,quadrant,rupee_at_risk_stockout,rupee_locked_overstock
SKU00144,182.72760925647728,165.0,95.0,32.0,3.0,2025-12-27,Dairy & Bakery,Eggs,140.47,186.78,30.454601542746214,5.417900469602443,0.0,0.0,Healthy,0.0,0.0
SKU00145,187.27639841542904,86.0,57.0,20.0,2.0,2025-11-26,Frozen Foods,Ready Meals,304.7,478.26,31.212733069238173,2.7552857934365775,0.3111785516408556,0.0,Healthy,18580.85,0.0
SKU00146,191.82370901926143,381.0,230.0,56.0,3.0,2025-12-15,Frozen Foods,Ready Meals,478.32,703.46,31.970618169876904,11.9171921536063,0.0,0.0,Healthy,0.0,0.0
SKU00147,191.5081528780484,14.0,43.0,17.0,1.0,2025-12-22,Home & Kitchen,Cookware,532.16,778.79,31.918025479674736,0.4386236237863505,0.8903440940534124,0.0,Reorder Now,88526.7,0.0
SKU00148,190.0182920031766,,,,,,,,250.74,357.28,31.66971533386277,,0.0,0.0,Healthy,,
SKU00149,190.0903721976941,87.0,40.0,9.0,1.0,2025-11-21,Dairy & Bakery,Cheese,86.21,149.69,31.681728699615686,2.7460622753535335,0.3134844311616166,0.0,Healthy,5946.72,0.0
SKU00150,186.99889441144614,7608.0,1738.0,634.0,29.0,2025-08-25,Grocery,Sugar & Salt,169.6,266.14,31.16648240190769,244.10839509864985,0.0,1.0,Markdown / Clear,0.0,1226886.78
SKU00151,185.38148297846212,261.0,89.0,22.0,1.0,2025-12-27,Personal Care,Skin Care,115.36,201.86,30.896913829743685,8.447445639335728,0.0,0.0,Healthy,0.0,0.0
SKU00152,190.71893481222696,,,,,,,,1427.21,1830.31,31.78648913537116,,0.0,0.0,Healthy,,
SKU00153,190.32422768311852,174.0,103.0,32.0,2.0,2025-12-24,Grocery,Pulses & Lentils,119.92,184.25,31.720704613853087,5.485376258760993,0.0,0.0,Healthy,0.0,0.0
SKU00154,192.23245302040812,46.0,41.0,12.0,1.0,2025-11-01,Home & Kitchen,Storage & Containers,1667.95,2279.38,32.03874217006802,1.4357617335856334,0.6410595666035916,0.0,Reorder Now,187262.39,0.0
SKU00155,188.92539221373994,7508.0,1674.0,608.0,29.0,2025-08-25,Frozen Foods,Frozen Vegetables,457.03,585.78,31.487565368956655,238.44333190021985,0.0,1.0,Markdown / Clear,0.0,3258692.1
SKU00156,195.6190042704375,171.0,159.0,36.0,2.0,2025-11-21,Beverages,Coffee,103.08,164.3,32.60316737840625,5.244889185621175,0.0,0.0,Healthy,0.0,0.0
SKU00157,191.61407626332658,321.0,208.0,68.0,3.0,2025-11-27,Dairy & Bakery,Butter & Ghee,67.93,118.76,31.935679377221096,10.051453617390745,0.0,0.0,Healthy,0.0,0.0
SKU00158,193.76337607404432,,,,,,,,309.41,487.98,32.29389601234072,,0.0,0.0,Healthy,,
SKU00159,186.31579263613767,400.0,165.0,44.0,2.0,2025-12-23,Dairy & Bakery,Milk,165.75,230.93,31.052632106022944,12.88135571356015,0.0,0.07344630946334589,Healthy,0.0,4536.31
SKU00160,194.54533459934785,76.0,46.0,14.0,1.0,2025-12-25,Beverages,Bottled Water,136.38,202.06,32.42422243322464,2.3439266787820907,0.4140183303044773,0.0,Healthy,10849.99,0.0
SKU00161,200.02748564722032,52.0,27.0,10.0,1.0,2025-12-24,Health & Wellness,OTC Medicine,285.38,501.77,33.33791427453672,1.5597856414106042,0.6100535896473489,0.0,Reorder Now,40819.82,0.0
SKU00162,192.91788473242326,84.0,57.0,20.0,1.0,2025-12-29,Electronics & Accessories,Small Appliances,1577.93,2780.26,32.15298078873721,2.6125105025853204,0.3468723743536699,0.0,Healthy,124032.75,0.0
SKU00163,198.31366457031203,179.0,60.0,23.0,1.0,2025-11-28,Beverages,Juices,109.94,151.67,33.05227742838534,5.415663122997829,0.0,0.0,Healthy,0.0,0.0
SKU00164,193.3965812390245,,,,,,,,83.68,113.99,32.232763539837414,,0.0,0.0,Healthy,,
SKU00165,196.4550950119769,,,,,,,,49.54,85.81,32.742515835329485,,0.0,0.0,Healthy,,
SKU00166,181.28847852957716,167.0,90.0,39.0,2.0,2025-11-10,Health & Wellness,First Aid,621.98,830.77,30.214746421596193,5.527102483992241,0.0,0.0,Healthy,0.0,0.0
SKU00167,186.5226141006613,7221.0,1563.0,578.0,30.0,2025-08-31,Electronics & Accessories,Batteries,1652.67,2596.95,31.087102350110214,232.28282644922675,0.0,1.0,Markdown / Clear,0.0,11317409.41
SKU00168,195.471353635485,52.0,93.0,27.0,1.0,2025-11-24,Electronics & Accessories,Mobile Accessories,1266.98,2234.32,32.5785589392475,1.5961418090029582,0.6009645477492604,0.0,Reorder Now,174979.06,0.0
SKU00169,185.02492544439116,0.0,1104.0,377.0,22.0,2025-10-05,Stationery & Office,Office Supplies,60.41,95.37,30.837487574065193,0.0,1.0,0.0,Reorder Now,11763.88,0.0
SKU00170,194.3332310466581,7213.0,1668.0,575.0,30.0,2025-08-29,Apparel & Footwear,Men's Wear,909.39,1241.29,32.38887184110968,222.69994569075652,0.0,1.0,Markdown / Clear,0.0,6205980.68
SKU00171,186.28186076110927,113.0,97.0,47.0,1.0,2025-12-03,Dairy & Bakery,Cheese,181.29,253.93,31.046976793518212,3.6396458422190534,0.09008853944523665,0.0,Healthy,2840.95,0.0
SKU00172,195.9062081260754,,,,,,,,75.2,112.18,32.651034687679235,,0.0,0.0,Healthy,,
SKU00173,195.18944993571108,4877.0,1242.0,419.0,23.0,2025-08-30,Health & Wellness,OTC Medicine,679.85,1096.68,32.53157498928518,149.9158894583592,0.0,1.0,Markdown / Clear,0.0,3050229.35
SKU00174,185.05618266705483,,,,,,,,418.03,638.72,30.842697111175806,,0.0,0.0,Healthy,,
SKU00175,197.97117302334155,25.0,95.0,22.0,1.0,2025-12-17,Stationery & Office,Office Supplies,117.7,182.36,32.99519550389026,0.7576860696901282,0.810578482577468,0.0,Reorder Now,19509.02,0.0
SKU00176,194.4964395631934,,,,,,,,29.19,45.08,32.41607326053224,,0.0,0.0,Healthy,,
SKU00177,193.04693018131226,54.0,1142.0,419.0,19.0,2025-11-12,Snacks & Confectionery,Chocolates,77.09,114.65,32.174488363552044,1.6783483668748054,0.5804129082812987,0.0,Reorder Now,8564.12,0.0
SKU00178,189.25729131451277,265.0,120.0,52.0,2.0,2025-12-10,Grocery,Pulses & Lentils,350.05,527.32,31.542881885752127,8.401261525811949,0.0,0.0,Healthy,0.0,0.0
SKU00179,190.67490923688374,237.0,169.0,44.0,3.0,2025-12-27,Beverages,Juices,49.13,85.36,31.779151539480623,7.457719558861243,0.0,0.0,Healthy,0.0,0.0
SKU00180,198.27464281784438,81.0,31.0,10.0,1.0,2025-12-19,Frozen Foods,Frozen Meat,479.81,770.72,33.04577380297406,2.4511455075296236,0.3872136231175941,0.0,Healthy,39447.84,0.0
SKU00181,189.74256236467505,633.0,380.0,108.0,5.0,2025-12-28,Frozen Foods,Ice Cream,183.39,314.95,31.62376039411251,20.016594867631476,0.0,0.668049572302623,Markdown / Clear,0.0,46492.09
SKU00182,191.41845909627085,212.0,216.0,84.0,5.0,2025-12-28,Personal Care,Men's Grooming,125.21,178.74,31.903076516045143,6.645127152341499,0.0,0.0,Healthy,0.0,0.0
SKU00183,185.02825976511895,84.0,73.0,36.0,1.0,2025-12-19,Dairy & Bakery,Butter & Ghee,165.28,252.07,30.83804329418649,2.723908232395389,0.31902294190115277,0.0,Healthy,9919.5,0.0
SKU00184,180.831110907636,96.0,33.0,15.0,1.0,2025-11-17,Apparel & Footwear,Footwear,645.86,899.55,30.138518484606,3.1852926031859994,0.20367684920350015,0.0,Healthy,22087.62,0.0
SKU00185,190.06591520301257,398.0,175.0,76.0,2.0,2025-12-17,Home Care,Air Fresheners,277.22,484.73,31.677652533835428,12.564062301488079,0.0,0.04700519179067323,Healthy,0.0,4953.41
SKU00186,194.39599747723074,4390.0,994.0,324.0,20.0,2025-08-23,Apparel & Footwear,Men's Wear,1185.19,1862.84,32.39933291287179,135.49661691509445,0.0,1.0,Markdown / Clear,0.0,4742191.72
SKU00187,177.07615446348473,,,,,,,,150.22,252.44,29.512692410580787,,0.0,0.0,Healthy,,
SKU00188,178.29376908423527,101.0,52.0,15.0,1.0,2025-11-14,Dairy & Bakery,Bread,115.41,201.41,29.715628180705878,3.3988849027791543,0.15027877430521142,0.0,Healthy,3597.69,0.0
SKU00189,194.14111985731353,103.0,86.0,32.0,2.0,2025-12-29,Snacks & Confectionery,Biscuits & Cookies,51.51,69.3,32.35685330955226,3.1832514433532,0.20418713916169995,0.0,Healthy,1831.42,0.0
SKU00190,183.161178060677,0.0,1446.0,495.0,25.0,2025-10-06,Stationery & Office,Writing Instruments,84.74,145.42,30.526863010112834,0.0,1.0,0.0,Reorder Now,17756.87,0.0
SKU00191,185.94663371388816,73.0,108.0,37.0,2.0,2025-11-16,Health & Wellness,Vitamins & Supplements,350.82,590.87,30.99110561898136,2.3555145433497904,0.4111213641625524,0.0,Healthy,30113.35,0.0
SKU00192,186.07349528915583,207.0,130.0,39.0,2.0,2025-12-12,Dairy & Bakery,Bread,106.38,165.78,31.012249214859306,6.674781908460138,0.0,0.0,Healthy,0.0,0.0
SKU00193,195.65001711056527,79.0,73.0,15.0,1.0,2025-12-31,Health & Wellness,First Aid,192.29,308.55,32.60833618509421,2.4226933736077023,0.3943266565980744,0.0,Healthy,15869.76,0.0
SKU00194,191.39292591281105,20.0,40.0,9.0,1.0,2025-12-21,Frozen Foods,Frozen Meat,409.27,524.73,31.898820985468507,0.6269824207330732,0.8432543948167317,0.0,Reorder Now,56458.47,0.0
SKU00195,195.7008023635655,595.0,344.0,136.0,6.0,2025-12-29,Home & Kitchen,Cookware,908.49,1139.65,32.61680039392758,18.24213266825442,0.0,0.5201777223545351,Markdown / Clear,0.0,184967.11
SKU00196,188.63870127082276,148.0,100.0,35.0,1.0,2025-12-12,Dairy & Bakery,Butter & Ghee,59.65,90.98,31.43978354513713,4.707411543960567,0.0,0.0,Healthy,0.0,0.0
SKU00197,184.93860425201157,171.0,79.0,38.0,3.0,2025-12-30,Stationery & Office,Writing Instruments,198.47,330.62,30.823100708668594,5.547787083987578,0.0,0.0,Healthy,0.0,0.0
SKU00198,185.91749608290988,537.0,271.0,102.0,4.0,2025-12-09,Stationery & Office,Writing Instruments,229.65,340.46,30.986249347151645,17.330267822470834,0.0,0.44418898520590283,Healthy,0.0,37930.14
SKU00199,202.1206411338783,62.0,39.0,12.0,1.0,2025-12-28,Snacks & Confectionery,Biscuits & Cookies,41.84,62.08,33.686773522313054,1.8404849594435977,0.5398787601391006,0.0,Reorder Now,4516.14,0.0
SKU00200,200.46498098822786,317.0,234.0,91.0,5.0,2025-12-31,Beverages,Tea,89.97,134.99,33.41083016470464,9.487941438069393,0.0,0.0,Healthy,0.0,0.0
SKU00201,191.05392378753513,376.0,180.0,73.0,3.0,2025-12-27,Frozen Foods,Frozen Vegetables,470.89,848.32,31.842320631255856,11.808184596663004,0.0,0.0,Healthy,0.0,0.0
SKU00202,194.66938831216135,314.0,174.0,63.0,4.0,2025-12-04,Grocery,Flour & Atta,203.65,349.86,32.44489805202689,9.677946883867119,0.0,0.0,Healthy,0.0,0.0
SKU00203,182.66059695178154,93.0,81.0,25.0,2.0,2025-12-20,Dairy & Bakery,Milk,106.33,181.68,30.443432825296924,3.0548460330899934,0.23628849172750166,0.0,Healthy,5227.61,0.0
SKU00204,199.66193602096266,20.0,31.0,15.0,1.0,2025-12-29,Home Care,Surface Cleaners,391.19,613.21,33.27698933682711,0.6010159091485576,0.8497460227128606,0.0,Reorder Now,69358.93,0.0
SKU00205,192.1593154042388,45.0,59.0,13.0,1.0,2025-11-30,Stationery & Office,Office Supplies,154.95,222.89,32.02655256737314,1.4050841065498723,0.6487289733625319,0.0,Reorder Now,18523.54,0.0
SKU00206,190.36460662859093,185.0,63.0,29.0,1.0,2025-12-18,Stationery & Office,Office Supplies,167.56,217.76,31.727434438098488,5.830915839127885,0.0,0.0,Healthy,0.0,0.0
SKU00207,211.63921912827547,,,,,,,,59.04,97.45,35.27320318804591,,0.0,0.0,Healthy,,
SKU00208,192.61041983631125,,,,,,,,863.83,1162.94,32.10173663938521,,0.0,0.0,Healthy,,
SKU00209,193.11901200995288,89.0,96.0,23.0,1.0,2025-12-07,Beverages,Soft Drinks,53.76,88.63,32.186502001658816,2.765134278817038,0.3087164302957405,0.0,Healthy,3522.69,0.0
SKU00210,189.68113151837866,169.0,149.0,52.0,2.0,2025-12-28,Electronics & Accessories,Batteries,1985.27,3556.85,31.613521919729777,5.34581374479913,0.0,0.0,Healthy,0.0,0.0
SKU00211,185.80767801457682,,,,,,,,847.23,1189.16,30.967946335762804,,0.0,0.0,Healthy,,
SKU00212,195.56005682105143,61.0,46.0,15.0,1.0,2025-12-08,Home & Kitchen,Home Decor,210.66,348.98,32.59334280350857,1.8715478301119068,0.5321130424720233,0.0,Reorder Now,24209.92,0.0
SKU00213,194.81148177832304,100.0,67.0,25.0,2.0,2025-12-03,Snacks & Confectionery,Chocolates,90.28,115.76,32.468580296387174,3.0799006019714126,0.23002484950714686,0.0,Healthy,3458.25,0.0
SKU00214,190.7283902684926,116.0,146.0,49.0,2.0,2025-12-31,Home & Kitchen,Home Decor,307.22,392.18,31.788065044748766,3.6491683226614837,0.08770791933462907,0.0,Healthy,4373.69,0.0
SKU00215,192.86986886492647,352.0,212.0,68.0,3.0,2025-12-24,Beverages,Juices,58.8,102.03,32.144978144154415,10.95038853103129,0.0,0.0,Healthy,0.0,0.0
SKU00216,200.94274609122067,374.0,204.0,71.0,3.0,2025-12-27,Frozen Foods,Frozen Vegetables,406.14,678.4,33.49045768187011,11.167360074701607,0.0,0.0,Healthy,0.0,0.0
SKU00217,189.16370995313216,,,,,,,,174.95,290.33,31.527284992188694,,0.0,0.0,Healthy,,
SKU00218,178.25542016226407,450.0,284.0,99.0,5.0,2025-12-29,Dairy & Bakery,Bread,178.86,229.94,29.70923669371068,15.146804498523624,0.0,0.26223370821030195,Healthy,0.0,16721.47
SKU00219,188.85881717673806,262.0,92.0,29.0,2.0,2025-12-25,Grocery,Flour & Atta,80.3,141.0,31.47646952945634,8.323678097215284,0.0,0.0,Healthy,0.0,0.0
SKU00220,192.15698153481884,313.0,157.0,46.0,3.0,2025-12-16,Apparel & Footwear,Women's Wear,540.87,733.09,32.02616358913647,9.77325926437758,0.0,0.0,Healthy,0.0,0.0
SKU00221,183.40558219250565,304.0,297.0,113.0,4.0,2025-12-10,Personal Care,Bath & Body,359.57,578.16,30.567597032084276,9.9451716692325,0.0,0.0,Healthy,0.0,0.0
SKU00222,190.21046004030094,25.0,35.0,16.0,1.0,2025-12-31,Health & Wellness,OTC Medicine,342.42,492.26,31.701743340050157,0.7886001640930718,0.8028499589767321,0.0,Reorder Now,50115.5,0.0
SKU00223,187.73652761041984,286.0,129.0,42.0,3.0,2025-12-26,Personal Care,Hair Care,129.22,217.42,31.289421268403306,9.14046947518357,0.0,0.0,Healthy,0.0,0.0
SKU00224,190.52082641577118,554.0,266.0,119.0,3.0,2025-12-16,Personal Care,Hair Care,121.66,161.86,31.7534710692952,17.446911513736964,0.0,0.4539092928114137,Healthy,0.0,21042.11
SKU00225,179.9144553261625,305.0,239.0,88.0,4.0,2025-12-10,Home & Kitchen,Home Decor,885.33,1233.58,29.985742554360417,10.171500653921543,0.0,0.0,Healthy,0.0,0.0
SKU00226,198.65374146758606,365.0,275.0,91.0,4.0,2025-12-19,Beverages,Coffee,41.25,74.28,33.10895691126434,11.024207164793511,0.0,0.0,Healthy,0.0,0.0
SKU00227,190.82736183180887,374.0,237.0,72.0,3.0,2025-12-31,Electronics & Accessories,Mobile Accessories,1737.2,2851.22,31.80456030530148,11.759319934306975,0.0,0.0,Healthy,0.0,0.0
SKU00228,187.30275813369227,495.0,180.0,62.0,3.0,2025-12-13,Electronics & Accessories,Mobile Accessories,1970.47,2956.05,31.217126355615378,15.856680540070235,0.0,0.3213900450058529,Healthy,0.0,237233.72
SKU00229,191.80581356753177,51.0,21.0,5.0,1.0,2025-11-29,Personal Care,Oral Care,288.02,421.82,31.96763559458863,1.5953635310029968,0.6011591172492508,0.0,Reorder Now,32425.53,0.0
SKU00230,192.40768285552372,163.0,128.0,39.0,3.0,2025-12-15,Dairy & Bakery,Bread,88.21,116.56,32.067947142587286,5.082957112135521,0.0,0.0,Healthy,0.0,0.0
SKU00231,199.17042949652517,94.0,86.0,34.0,3.0,2025-12-26,Grocery,Rice & Grains,99.59,153.98,33.195071582754196,2.8317456633784075,0.2920635841553981,0.0,Healthy,5971.39,0.0
SKU00232,192.23458278229435,260.0,159.0,57.0,2.0,2025-12-01,Stationery & Office,Office Supplies,75.15,96.13,32.039097130382395,8.115085108108252,0.0,0.0,Healthy,0.0,0.0
SKU00233,188.983694109096,123.0,200.0,78.0,3.0,2025-12-16,Stationery & Office,Writing Instruments,72.32,120.84,31.497282351516002,3.9050988154246222,0.023725296143844443,0.0,Healthy,361.21,0.0
SKU00234,195.01349497301715,70.0,61.0,21.0,2.0,2025-11-15,Snacks & Confectionery,Biscuits & Cookies,76.44,100.0,32.50224916216953,2.1536971072597457,0.46157572318506357,0.0,Healthy,6000.9,0.0
SKU00235,194.47130523898102,161.0,124.0,46.0,2.0,2025-12-17,Grocery,Rice & Grains,123.95,159.72,32.411884206496836,4.967313809165349,0.0,0.0,Healthy,0.0,0.0
SKU00236,201.58021706949305,226.0,115.0,34.0,2.0,2025-12-12,Beverages,Energy Drinks,73.66,104.24,33.596702844915505,6.726850579452104,0.0,0.0,Healthy,0.0,0.0
SKU00237,197.03433709429308,8788.0,1905.0,664.0,30.0,2025-08-31,Grocery,Pulses & Lentils,75.42,95.24,32.83905618238218,267.608178237311,0.0,1.0,Markdown / Clear,0.0,633070.3
SKU00238,184.11160069334295,96.0,99.0,44.0,2.0,2025-11-08,Apparel & Footwear,Footwear,1152.63,1766.09,30.685266782223824,3.1285372449690882,0.21786568875772794,0.0,Healthy,47227.13,0.0
SKU00239,193.53090353853486,525.0,220.0,63.0,5.0,2025-12-31,Home & Kitchen,Storage & Containers,782.62,1079.74,32.25515058975581,16.276470281516506,0.0,0.3563725234597088,Healthy,0.0,107953.19
SKU00240,191.1742781488713,8157.0,1890.0,637.0,30.0,2025-11-05,Beverages,Energy Drinks,79.06,143.08,31.86237969147855,256.0072436203361,0.0,1.0,Markdown / Clear,0.0,614663.94
SKU00241,189.52447653293203,141.0,67.0,16.0,1.0,2025-12-04,Electronics & Accessories,Mobile Accessories,1058.3,1710.6,31.58741275548867,4.463803385590662,0.0,0.0,Healthy,0.0,0.0
SKU00242,191.7911259778504,563.0,466.0,150.0,7.0,2025-12-12,Snacks & Confectionery,Chips & Crisps,151.11,218.49,31.96518766297507,17.612910830869822,0.0,0.46774256923915186,Healthy,0.0,27111.82
SKU00243,190.80896857061234,53.0,28.0,8.0,1.0,2025-11-15,Personal Care,Men's Grooming,372.11,483.9,31.801494761768723,1.6665883285371794,0.5833529178657051,0.0,Reorder Now,35908.27,0.0
SKU00244,190.6592278196063,306.0,244.0,94.0,4.0,2025-12-21,Health & Wellness,OTC Medicine,591.29,750.15,31.77653796993438,9.629746333270297,0.0,0.0,Healthy,0.0,0.0
SKU00245,183.39299617019267,79.0,171.0,48.0,3.0,2025-11-28,Electronics & Accessories,Batteries,2796.99,4025.26,30.56549936169878,2.58461342525926,0.35384664368518504,0.0,Healthy,174140.79,0.0
SKU00246,196.69064270239483,128.0,79.0,26.0,3.0,2025-11-22,Home & Kitchen,Cookware,780.18,1021.22,32.78177378373247,3.904608726923689,0.02384781826907778,0.0,Healthy,3193.45,0.0
SKU00247,193.26787354410155,482.0,271.0,92.0,4.0,2025-12-31,Grocery,Sugar & Salt,180.2,240.33,32.21131225735026,14.963687171422611,0.0,0.24697393095188427,Healthy,0.0,17202.66
SKU00248,202.13853101146447,409.0,162.0,53.0,3.0,2025-12-23,Snacks & Confectionery,Biscuits & Cookies,41.86,56.31,33.68975516857741,12.140189145140365,0.0,0.01168242876169708,Healthy,0.0,197.7
SKU00249,190.61564588591006,348.0,191.0,67.0,3.0,2025-12-18,Dairy & Bakery,Yogurt,140.64,243.38,31.76927431431834,10.953980143108184,0.0,0.0,Healthy,0.0,0.0
SKU00250,183.85243740481155,,,,,,,,215.9,322.41,30.642072900801924,,0.0,0.0,Healthy,,
